"UF";"Município";"Ano";"Transferência";"Valor Consolidado";"Código IBGE";"Código SIAFI"
"CE";"Pires Ferreira";"2023";"FUNDEB - COUN VAAF";"R$2.653.820,78";"2310951";"1269"
"CE";"Pires Ferreira";"2023";"FUNDEB - COUN VAAR";"R$219.400,70";"2310951";"1269"
"CE";"Pires Ferreira";"2023";"FUNDEB - COUN VAAT";"R$1.607.830,66";"2310951";"1269"
"CE";"Pires Ferreira";"2023";"FUNDEB - FPE";"R$2.103.015,77";"2310951";"1269"
"CE";"Pires Ferreira";"2023";"FUNDEB - FPM";"R$1.552.403,63";"2310951";"1269"
"CE";"Pires Ferreira";"2023";"FUNDEB - ICMS";"R$3.235.893,50";"2310951";"1269"
"CE";"Pires Ferreira";"2023";"FUNDEB - IPI-EXP";"R$10.221,92";"2310951";"1269"
"CE";"Pires Ferreira";"2023";"FUNDEB - IPVA";"R$345.566,47";"2310951";"1269"
"CE";"Pires Ferreira";"2023";"FUNDEB - ITCMD";"R$20.850,62";"2310951";"1269"
"CE";"Pires Ferreira";"2023";"FUNDEB - ITR";"R$633,69";"2310951";"1269"
"CE";"Poranga";"2023";"AJUSTE FUNDEB - AJUSTE FUNDEB VAAF";"R$193.399,37";"2311009";"1521"
"CE";"Poranga";"2023";"AJUSTE FUNDEB - AJUSTE FUNDEB VAAT";"-R$5.514,29";"2311009";"1521"
"CE";"Poranga";"2023";"AJUSTE FUNDEB - FPE";"-R$402,14";"2311009";"1521"
"CE";"Poranga";"2023";"AJUSTE FUNDEB - FPM";"-R$295,90";"2311009";"1521"
"CE";"Poranga";"2023";"AJUSTE FUNDEB - ICME";"-R$556,22";"2311009";"1521"
"CE";"Poranga";"2023";"AJUSTE FUNDEB - IPIE";"-R$1,79";"2311009";"1521"
"CE";"Poranga";"2023";"AJUSTE FUNDEB - IPVA";"-R$89,45";"2311009";"1521"
"CE";"Poranga";"2023";"AJUSTE FUNDEB - ITCMD";"-R$3,85";"2311009";"1521"
"CE";"Poranga";"2023";"AJUSTE FUNDEB - ITR";"-R$0,03";"2311009";"1521"
"CE";"Poranga";"2023";"FUNDEB - COUN VAAF";"R$3.840.908,93";"2311009";"1521"
"CE";"Poranga";"2023";"FUNDEB - COUN VAAT";"R$4.612.134,91";"2311009";"1521"
"CE";"Poranga";"2023";"FUNDEB - FPE";"R$3.060.293,92";"2311009";"1521"
"CE";"Poranga";"2023";"FUNDEB - FPM";"R$2.259.047,02";"2311009";"1521"
"CE";"Poranga";"2023";"FUNDEB - ICMS";"R$4.705.851,67";"2311009";"1521"
"CE";"Poranga";"2023";"FUNDEB - IPI-EXP";"R$14.874,86";"2311009";"1521"
"CE";"Poranga";"2023";"FUNDEB - IPVA";"R$502.826,45";"2311009";"1521"
"CE";"Poranga";"2023";"FUNDEB - ITCMD";"R$30.200,00";"2311009";"1521"
"CE";"Poranga";"2023";"FUNDEB - ITR";"R$921,42";"2311009";"1521"
"CE";"Porteiras";"2023";"AJUSTE FUNDEB - AJUSTE FUNDEB VAAF";"R$277.737,86";"2311108";"1523"
"CE";"Porteiras";"2023";"AJUSTE FUNDEB - AJUSTE FUNDEB VAAT";"-R$8.722,29";"2311108";"1523"
"CE";"Porteiras";"2023";"AJUSTE FUNDEB - FPE";"-R$599,54";"2311108";"1523"
"CE";"Porteiras";"2023";"AJUSTE FUNDEB - FPM";"-R$441,24";"2311108";"1523"
"CE";"Porteiras";"2023";"AJUSTE FUNDEB - ICME";"-R$829,37";"2311108";"1523"
"CE";"Porteiras";"2023";"AJUSTE FUNDEB - IPIE";"-R$2,66";"2311108";"1523"
"CE";"Porteiras";"2023";"AJUSTE FUNDEB - IPVA";"-R$133,47";"2311108";"1523"
"CE";"Porteiras";"2023";"AJUSTE FUNDEB - ITCMD";"-R$5,75";"2311108";"1523"
"CE";"Porteiras";"2023";"AJUSTE FUNDEB - ITR";"-R$0,08";"2311108";"1523"
"CE";"Porteiras";"2023";"FUNDEB - COUN VAAF";"R$5.783.995,52";"2311108";"1523"
"CE";"Porteiras";"2023";"FUNDEB - COUN VAAT";"R$6.120.700,63";"2311108";"1523"
"CE";"Porteiras";"2023";"FUNDEB - FPE";"R$4.562.649,65";"2311108";"1523"
"CE";"Porteiras";"2023";"FUNDEB - FPM";"R$3.368.055,59";"2311108";"1523"
"CE";"Porteiras";"2023";"FUNDEB - ICMS";"R$7.024.287,59";"2311108";"1523"
"CE";"Porteiras";"2023";"FUNDEB - IPI-EXP";"R$22.177,17";"2311108";"1523"
"CE";"Porteiras";"2023";"FUNDEB - IPVA";"R$749.781,94";"2311108";"1523"
"CE";"Porteiras";"2023";"FUNDEB - ITCMD";"R$45.415,38";"2311108";"1523"
"CE";"Porteiras";"2023";"FUNDEB - ITR";"R$1.375,69";"2311108";"1523"
"CE";"Potengi";"2023";"AJUSTE FUNDEB - AJUSTE FUNDEB VAAF";"R$117.594,86";"2311207";"1525"
"CE";"Potengi";"2023";"AJUSTE FUNDEB - AJUSTE FUNDEB VAAT";"-R$3.644,47";"2311207";"1525"
"CE";"Potengi";"2023";"AJUSTE FUNDEB - FPE";"-R$255,19";"2311207";"1525"
"CE";"Potengi";"2023";"AJUSTE FUNDEB - FPM";"-R$187,87";"2311207";"1525"
"CE";"Potengi";"2023";"AJUSTE FUNDEB - ICME";"-R$352,97";"2311207";"1525"
"CE";"Potengi";"2023";"AJUSTE FUNDEB - IPIE";"-R$1,11";"2311207";"1525"
"CE";"Potengi";"2023";"AJUSTE FUNDEB - IPVA";"-R$56,70";"2311207";"1525"
"CE";"Potengi";"2023";"AJUSTE FUNDEB - ITCMD";"-R$2,45";"2311207";"1525"
"CE";"Potengi";"2023";"AJUSTE FUNDEB - ITR";"-R$0,05";"2311207";"1525"
"CE";"Potengi";"2023";"FUNDEB - COUN VAAF";"R$2.465.318,20";"2311207";"1525"
"CE";"Potengi";"2023";"FUNDEB - COUN VAAT";"R$442.471,80";"2311207";"1525"
"CE";"Potengi";"2023";"FUNDEB - FPE";"R$1.942.076,25";"2311207";"1525"
"CE";"Potengi";"2023";"FUNDEB - FPM";"R$1.433.601,38";"2311207";"1525"
"CE";"Potengi";"2023";"FUNDEB - ICMS";"R$2.990.348,57";"2311207";"1525"
"CE";"Potengi";"2023";"FUNDEB - IPI-EXP";"R$9.439,61";"2311207";"1525"
"CE";"Potengi";"2023";"FUNDEB - IPVA";"R$319.148,42";"2311207";"1525"
"CE";"Potengi";"2023";"FUNDEB - ITCMD";"R$19.353,79";"2311207";"1525"
"CE";"Potengi";"2023";"FUNDEB - ITR";"R$585,68";"2311207";"1525"
"CE";"Potiretama";"2023";"AJUSTE FUNDEB - AJUSTE FUNDEB VAAF";"R$115.528,72";"2311231";"1271"
"CE";"Potiretama";"2023";"AJUSTE FUNDEB - AJUSTE FUNDEB VAAT";"-R$3.273,22";"2311231";"1271"
"CE";"Potiretama";"2023";"AJUSTE FUNDEB - FPE";"-R$241,77";"2311231";"1271"
"CE";"Potiretama";"2023";"AJUSTE FUNDEB - FPM";"-R$177,93";"2311231";"1271"
"CE";"Potiretama";"2023";"AJUSTE FUNDEB - ICME";"-R$334,40";"2311231";"1271"
"CE";"Potiretama";"2023";"AJUSTE FUNDEB - IPIE";"-R$1,05";"2311231";"1271"
"CE";"Potiretama";"2023";"AJUSTE FUNDEB - IPVA";"-R$53,69";"2311231";"1271"
"CE";"Potiretama";"2023";"AJUSTE FUNDEB - ITCMD";"-R$2,34";"2311231";"1271"
"CE";"Potiretama";"2023";"AJUSTE FUNDEB - ITR";"-R$0,04";"2311231";"1271"
"CE";"Potiretama";"2023";"FUNDEB - COUN VAAF";"R$2.313.040,14";"2311231";"1271"
"CE";"Potiretama";"2023";"FUNDEB - COUN VAAT";"R$2.574.447,43";"2311231";"1271"
"CE";"Potiretama";"2023";"FUNDEB - FPE";"R$1.839.758,86";"2311231";"1271"
"CE";"Potiretama";"2023";"FUNDEB - FPM";"R$1.358.072,74";"2311231";"1271"
"CE";"Potiretama";"2023";"FUNDEB - ICMS";"R$2.829.593,10";"2311231";"1271"
"CE";"Potiretama";"2023";"FUNDEB - IPI-EXP";"R$8.942,28";"2311231";"1271"
"CE";"Potiretama";"2023";"FUNDEB - IPVA";"R$302.291,99";"2311231";"1271"
"CE";"Potiretama";"2023";"FUNDEB - ITCMD";"R$18.182,45";"2311231";"1271"
"CE";"Potiretama";"2023";"FUNDEB - ITR";"R$554,07";"2311231";"1271"
"CE";"Quiterianópolis";"2023";"AJUSTE FUNDEB - AJUSTE FUNDEB VAAF";"R$317.544,35";"2311264";"9917"
"CE";"Quiterianópolis";"2023";"AJUSTE FUNDEB - AJUSTE FUNDEB VAAT";"-R$10.960,79";"2311264";"9917"
"CE";"Quiterianópolis";"2023";"AJUSTE FUNDEB - FPE";"-R$719,58";"2311264";"9917"
"CE";"Quiterianópolis";"2023";"AJUSTE FUNDEB - FPM";"-R$529,59";"2311264";"9917"
"CE";"Quiterianópolis";"2023";"AJUSTE FUNDEB - ICME";"-R$995,37";"2311264";"9917"
"CE";"Quiterianópolis";"2023";"AJUSTE FUNDEB - IPIE";"-R$3,20";"2311264";"9917"
"CE";"Quiterianópolis";"2023";"AJUSTE FUNDEB - IPVA";"-R$160,06";"2311264";"9917"
"CE";"Quiterianópolis";"2023";"AJUSTE FUNDEB - ITCMD";"-R$6,91";"2311264";"9917"
"CE";"Quiterianópolis";"2023";"AJUSTE FUNDEB - ITR";"-R$0,12";"2311264";"9917"
"CE";"Quiterianópolis";"2023";"FUNDEB - COUN VAAF";"R$7.027.583,73";"2311264";"9917"
"CE";"Quiterianópolis";"2023";"FUNDEB - COUN VAAR";"R$253.481,39";"2311264";"9917"
"CE";"Quiterianópolis";"2023";"FUNDEB - COUN VAAT";"R$5.448.223,00";"2311264";"9917"
"CE";"Quiterianópolis";"2023";"FUNDEB - FPE";"R$5.476.069,80";"2311264";"9917"
"CE";"Quiterianópolis";"2023";"FUNDEB - FPM";"R$4.042.323,93";"2311264";"9917"
"CE";"Quiterianópolis";"2023";"FUNDEB - ICMS";"R$8.442.795,86";"2311264";"9917"
"CE";"Quiterianópolis";"2023";"FUNDEB - IPI-EXP";"R$26.616,92";"2311264";"9917"
"CE";"Quiterianópolis";"2023";"FUNDEB - IPVA";"R$900.046,14";"2311264";"9917"
"CE";"Quiterianópolis";"2023";"FUNDEB - ITCMD";"R$55.087,65";"2311264";"9917"
"CE";"Quiterianópolis";"2023";"FUNDEB - ITR";"R$1.653,96";"2311264";"9917"
"CE";"Quixadá";"2023";"AJUSTE FUNDEB - AJUSTE FUNDEB VAAF";"R$971.693,37";"2311306";"1527"
"CE";"Quixadá";"2023";"AJUSTE FUNDEB - AJUSTE FUNDEB VAAT";"-R$26.827,78";"2311306";"1527"
"CE";"Quixadá";"2023";"AJUSTE FUNDEB - FPE";"-R$2.018,49";"2311306";"1527"
"CE";"Quixadá";"2023";"AJUSTE FUNDEB - FPM";"-R$1.485,48";"2311306";"1527"
"CE";"Quixadá";"2023";"AJUSTE FUNDEB - ICME";"-R$2.791,95";"2311306";"1527"
"CE";"Quixadá";"2023";"AJUSTE FUNDEB - IPIE";"-R$8,97";"2311306";"1527"
"CE";"Quixadá";"2023";"AJUSTE FUNDEB - IPVA";"-R$448,97";"2311306";"1527"
"CE";"Quixadá";"2023";"AJUSTE FUNDEB - ITCMD";"-R$19,40";"2311306";"1527"
"CE";"Quixadá";"2023";"AJUSTE FUNDEB - ITR";"-R$0,27";"2311306";"1527"
"CE";"Quixadá";"2023";"FUNDEB - COUN VAAF";"R$19.272.740,99";"2311306";"1527"
"CE";"Quixadá";"2023";"FUNDEB - COUN VAAT";"R$17.381.227,94";"2311306";"1527"
"CE";"Quixadá";"2023";"FUNDEB - FPE";"R$15.360.091,96";"2311306";"1527"
"CE";"Quixadá";"2023";"FUNDEB - FPM";"R$11.338.509,02";"2311306";"1527"
"CE";"Quixadá";"2023";"FUNDEB - ICMS";"R$23.618.631,47";"2311306";"1527"
"CE";"Quixadá";"2023";"FUNDEB - IPI-EXP";"R$74.659,10";"2311306";"1527"
"CE";"Quixadá";"2023";"FUNDEB - IPVA";"R$2.523.754,13";"2311306";"1527"
"CE";"Quixadá";"2023";"FUNDEB - ITCMD";"R$151.542,07";"2311306";"1527"
"CE";"Quixadá";"2023";"FUNDEB - ITR";"R$4.624,61";"2311306";"1527"
"CE";"Quixelô";"2023";"AJUSTE FUNDEB - AJUSTE FUNDEB VAAF";"R$249.568,79";"2311355";"9853"
"CE";"Quixelô";"2023";"AJUSTE FUNDEB - AJUSTE FUNDEB VAAT";"-R$7.322,25";"2311355";"9853"
"CE";"Quixelô";"2023";"AJUSTE FUNDEB - FPE";"-R$530,45";"2311355";"9853"
"CE";"Quixelô";"2023";"AJUSTE FUNDEB - FPM";"-R$390,34";"2311355";"9853"
"CE";"Quixelô";"2023";"AJUSTE FUNDEB - ICME";"-R$733,71";"2311355";"9853"
"CE";"Quixelô";"2023";"AJUSTE FUNDEB - IPIE";"-R$2,34";"2311355";"9853"
"CE";"Quixelô";"2023";"AJUSTE FUNDEB - IPVA";"-R$117,94";"2311355";"9853"
"CE";"Quixelô";"2023";"AJUSTE FUNDEB - ITCMD";"-R$5,11";"2311355";"9853"
"CE";"Quixelô";"2023";"AJUSTE FUNDEB - ITR";"-R$0,11";"2311355";"9853"
"CE";"Quixelô";"2023";"FUNDEB - COUN VAAF";"R$5.096.016,04";"2311355";"9853"
"CE";"Quixelô";"2023";"FUNDEB - COUN VAAT";"R$6.887.982,64";"2311355";"9853"
"CE";"Quixelô";"2023";"FUNDEB - FPE";"R$4.036.461,52";"2311355";"9853"
"CE";"Quixelô";"2023";"FUNDEB - FPM";"R$2.979.634,17";"2311355";"9853"
"CE";"Quixelô";"2023";"FUNDEB - ICMS";"R$6.211.208,79";"2311355";"9853"
"CE";"Quixelô";"2023";"FUNDEB - IPI-EXP";"R$19.619,56";"2311355";"9853"
"CE";"Quixelô";"2023";"FUNDEB - IPVA";"R$663.273,65";"2311355";"9853"
"CE";"Quixelô";"2023";"FUNDEB - ITCMD";"R$40.035,98";"2311355";"9853"
"CE";"Quixelô";"2023";"FUNDEB - ITR";"R$1.216,37";"2311355";"9853"
"CE";"Quixeramobim";"2023";"AJUSTE FUNDEB - AJUSTE FUNDEB VAAF";"R$1.015.159,35";"2311405";"1529"
"CE";"Quixeramobim";"2023";"AJUSTE FUNDEB - AJUSTE FUNDEB VAAT";"-R$33.606,70";"2311405";"1529"
"CE";"Quixeramobim";"2023";"AJUSTE FUNDEB - FPE";"-R$2.234,75";"2311405";"1529"
"CE";"Quixeramobim";"2023";"AJUSTE FUNDEB - FPM";"-R$1.644,62";"2311405";"1529"
"CE";"Quixeramobim";"2023";"AJUSTE FUNDEB - ICME";"-R$3.091,16";"2311405";"1529"
"CE";"Quixeramobim";"2023";"AJUSTE FUNDEB - IPIE";"-R$9,90";"2311405";"1529"
"CE";"Quixeramobim";"2023";"AJUSTE FUNDEB - IPVA";"-R$497,08";"2311405";"1529"
"CE";"Quixeramobim";"2023";"AJUSTE FUNDEB - ITCMD";"-R$21,46";"2311405";"1529"
"CE";"Quixeramobim";"2023";"AJUSTE FUNDEB - ITR";"-R$0,29";"2311405";"1529"
"CE";"Quixeramobim";"2023";"FUNDEB - COUN VAAF";"R$21.667.057,25";"2311405";"1529"
"CE";"Quixeramobim";"2023";"FUNDEB - COUN VAAR";"R$1.573.431,03";"2311405";"1529"
"CE";"Quixeramobim";"2023";"FUNDEB - COUN VAAT";"R$20.513.468,15";"2311405";"1529"
"CE";"Quixeramobim";"2023";"FUNDEB - FPE";"R$17.006.126,26";"2311405";"1529"
"CE";"Quixeramobim";"2023";"FUNDEB - FPM";"R$12.553.578,16";"2311405";"1529"
"CE";"Quixeramobim";"2023";"FUNDEB - ICMS";"R$26.196.840,11";"2311405";"1529"
"CE";"Quixeramobim";"2023";"FUNDEB - IPI-EXP";"R$82.659,84";"2311405";"1529"
"CE";"Quixeramobim";"2023";"FUNDEB - IPVA";"R$2.794.827,85";"2311405";"1529"
"CE";"Quixeramobim";"2023";"FUNDEB - ITCMD";"R$170.010,61";"2311405";"1529"
"CE";"Quixeramobim";"2023";"FUNDEB - ITR";"R$5.131,16";"2311405";"1529"
"CE";"Quixeré";"2023";"AJUSTE FUNDEB - AJUSTE FUNDEB VAAF";"R$244.419,72";"2311504";"1531"
"CE";"Quixeré";"2023";"AJUSTE FUNDEB - AJUSTE FUNDEB VAAT";"-R$12.097,31";"2311504";"1531"
"CE";"Quixeré";"2023";"AJUSTE FUNDEB - FPE";"-R$510,00";"2311504";"1531"
"CE";"Quixeré";"2023";"AJUSTE FUNDEB - FPM";"-R$375,32";"2311504";"1531"
"CE";"Quixeré";"2023";"AJUSTE FUNDEB - ICME";"-R$705,45";"2311504";"1531"
"CE";"Quixeré";"2023";"AJUSTE FUNDEB - IPIE";"-R$2,29";"2311504";"1531"
"CE";"Quixeré";"2023";"AJUSTE FUNDEB - IPVA";"-R$113,41";"2311504";"1531"
"CE";"Quixeré";"2023";"AJUSTE FUNDEB - ITCMD";"-R$4,90";"2311504";"1531"
"CE";"Quixeré";"2023";"AJUSTE FUNDEB - ITR";"-R$0,06";"2311504";"1531"
"CE";"Quixeré";"2023";"FUNDEB - COUN VAAF";"R$4.875.636,87";"2311504";"1531"
"CE";"Quixeré";"2023";"FUNDEB - COUN VAAR";"R$348.890,88";"2311504";"1531"
"CE";"Quixeré";"2023";"FUNDEB - COUN VAAT";"R$1.331.874,41";"2311504";"1531"
"CE";"Quixeré";"2023";"FUNDEB - FPE";"R$3.881.058,48";"2311504";"1531"
"CE";"Quixeré";"2023";"FUNDEB - FPM";"R$2.864.918,82";"2311504";"1531"
"CE";"Quixeré";"2023";"FUNDEB - ICMS";"R$5.968.611,52";"2311504";"1531"
"CE";"Quixeré";"2023";"FUNDEB - IPI-EXP";"R$18.864,26";"2311504";"1531"
"CE";"Quixeré";"2023";"FUNDEB - IPVA";"R$637.692,06";"2311504";"1531"
"CE";"Quixeré";"2023";"FUNDEB - ITCMD";"R$38.330,77";"2311504";"1531"
"CE";"Quixeré";"2023";"FUNDEB - ITR";"R$1.168,67";"2311504";"1531"
"CE";"Redenção";"2023";"AJUSTE FUNDEB - AJUSTE FUNDEB VAAF";"R$388.473,56";"2311603";"1533"
"CE";"Redenção";"2023";"AJUSTE FUNDEB - AJUSTE FUNDEB VAAT";"-R$11.657,84";"2311603";"1533"
"CE";"Redenção";"2023";"AJUSTE FUNDEB - FPE";"-R$827,21";"2311603";"1533"
"CE";"Redenção";"2023";"AJUSTE FUNDEB - FPM";"-R$608,74";"2311603";"1533"
"CE";"Redenção";"2023";"AJUSTE FUNDEB - ICME";"-R$1.144,23";"2311603";"1533"
"CE";"Redenção";"2023";"AJUSTE FUNDEB - IPIE";"-R$3,70";"2311603";"1533"
"CE";"Redenção";"2023";"AJUSTE FUNDEB - IPVA";"-R$183,98";"2311603";"1533"
"CE";"Redenção";"2023";"AJUSTE FUNDEB - ITCMD";"-R$7,95";"2311603";"1533"
"CE";"Redenção";"2023";"AJUSTE FUNDEB - ITR";"-R$0,13";"2311603";"1533"
"CE";"Redenção";"2023";"FUNDEB - COUN VAAF";"R$7.951.393,37";"2311603";"1533"
"CE";"Redenção";"2023";"FUNDEB - COUN VAAR";"R$650.627,89";"2311603";"1533"
"CE";"Redenção";"2023";"FUNDEB - COUN VAAT";"R$8.723.204,66";"2311603";"1533"
"CE";"Redenção";"2023";"FUNDEB - FPE";"R$6.294.988,87";"2311603";"1533"
"CE";"Redenção";"2023";"FUNDEB - FPM";"R$4.646.833,35";"2311603";"1533"
"CE";"Redenção";"2023";"FUNDEB - ICMS";"R$9.687.148,63";"2311603";"1533"
"CE";"Redenção";"2023";"FUNDEB - IPI-EXP";"R$30.597,37";"2311603";"1533"
"CE";"Redenção";"2023";"FUNDEB - IPVA";"R$1.034.403,81";"2311603";"1533"
"CE";"Redenção";"2023";"FUNDEB - ITCMD";"R$62.464,47";"2311603";"1533"
"CE";"Redenção";"2023";"FUNDEB - ITR";"R$1.897,08";"2311603";"1533"
"CE";"Reriutaba";"2023";"AJUSTE FUNDEB - AJUSTE FUNDEB VAAF";"R$272.135,00";"2311702";"1535"
"CE";"Reriutaba";"2023";"AJUSTE FUNDEB - AJUSTE FUNDEB VAAT";"-R$6.946,83";"2311702";"1535"
"CE";"Reriutaba";"2023";"AJUSTE FUNDEB - FPE";"-R$549,22";"2311702";"1535"
"CE";"Reriutaba";"2023";"AJUSTE FUNDEB - FPM";"-R$404,15";"2311702";"1535"
"CE";"Reriutaba";"2023";"AJUSTE FUNDEB - ICME";"-R$759,77";"2311702";"1535"
"CE";"Reriutaba";"2023";"AJUSTE FUNDEB - IPIE";"-R$2,45";"2311702";"1535"
"CE";"Reriutaba";"2023";"AJUSTE FUNDEB - IPVA";"-R$122,16";"2311702";"1535"
"CE";"Reriutaba";"2023";"AJUSTE FUNDEB - ITCMD";"-R$5,27";"2311702";"1535"
"CE";"Reriutaba";"2023";"AJUSTE FUNDEB - ITR";"-R$0,10";"2311702";"1535"
"CE";"Reriutaba";"2023";"FUNDEB - COUN VAAF";"R$5.202.077,92";"2311702";"1535"
"CE";"Reriutaba";"2023";"FUNDEB - COUN VAAT";"R$6.602.820,90";"2311702";"1535"
"CE";"Reriutaba";"2023";"FUNDEB - FPE";"R$4.179.434,45";"2311702";"1535"
"CE";"Reriutaba";"2023";"FUNDEB - FPM";"R$3.085.173,91";"2311702";"1535"
"CE";"Reriutaba";"2023";"FUNDEB - ICMS";"R$6.420.540,32";"2311702";"1535"
"CE";"Reriutaba";"2023";"FUNDEB - IPI-EXP";"R$20.314,53";"2311702";"1535"
"CE";"Reriutaba";"2023";"FUNDEB - IPVA";"R$686.626,71";"2311702";"1535"
"CE";"Reriutaba";"2023";"FUNDEB - ITCMD";"R$40.949,77";"2311702";"1535"
"CE";"Reriutaba";"2023";"FUNDEB - ITR";"R$1.256,97";"2311702";"1535"
"CE";"Russas";"2023";"AJUSTE FUNDEB - AJUSTE FUNDEB VAAF";"R$959.247,57";"2311801";"1537"
"CE";"Russas";"2023";"AJUSTE FUNDEB - AJUSTE FUNDEB VAAT";"-R$29.148,14";"2311801";"1537"
"CE";"Russas";"2023";"AJUSTE FUNDEB - FPE";"-R$2.050,58";"2311801";"1537"
"CE";"Russas";"2023";"AJUSTE FUNDEB - FPM";"-R$1.509,00";"2311801";"1537"
"CE";"Russas";"2023";"AJUSTE FUNDEB - ICME";"-R$2.836,30";"2311801";"1537"
"CE";"Russas";"2023";"AJUSTE FUNDEB - IPIE";"-R$9,11";"2311801";"1537"
"CE";"Russas";"2023";"AJUSTE FUNDEB - IPVA";"-R$456,07";"2311801";"1537"
"CE";"Russas";"2023";"AJUSTE FUNDEB - ITCMD";"-R$19,69";"2311801";"1537"
"CE";"Russas";"2023";"AJUSTE FUNDEB - ITR";"-R$0,29";"2311801";"1537"
"CE";"Russas";"2023";"FUNDEB - COUN VAAF";"R$19.730.254,81";"2311801";"1537"
"CE";"Russas";"2023";"FUNDEB - COUN VAAR";"R$1.590.152,22";"2311801";"1537"
"CE";"Russas";"2023";"FUNDEB - COUN VAAT";"R$18.560.203,60";"2311801";"1537"
"CE";"Russas";"2023";"FUNDEB - FPE";"R$15.604.188,15";"2311801";"1537"
"CE";"Russas";"2023";"FUNDEB - FPM";"R$11.518.695,81";"2311801";"1537"
"CE";"Russas";"2023";"FUNDEB - ICMS";"R$24.015.650,51";"2311801";"1537"
"CE";"Russas";"2023";"FUNDEB - IPI-EXP";"R$75.845,60";"2311801";"1537"
"CE";"Russas";"2023";"FUNDEB - IPVA";"R$2.564.145,80";"2311801";"1537"
"CE";"Russas";"2023";"FUNDEB - ITCMD";"R$154.974,92";"2311801";"1537"
"CE";"Russas";"2023";"FUNDEB - ITR";"R$4.703,15";"2311801";"1537"
"CE";"Saboeiro";"2023";"AJUSTE FUNDEB - AJUSTE FUNDEB VAAF";"R$224.602,50";"2311900";"1539"
"CE";"Saboeiro";"2023";"AJUSTE FUNDEB - AJUSTE FUNDEB VAAT";"-R$6.810,57";"2311900";"1539"
"CE";"Saboeiro";"2023";"AJUSTE FUNDEB - FPE";"-R$478,70";"2311900";"1539"
"CE";"Saboeiro";"2023";"AJUSTE FUNDEB - FPM";"-R$352,28";"2311900";"1539"
"CE";"Saboeiro";"2023";"AJUSTE FUNDEB - ICME";"-R$662,15";"2311900";"1539"
"CE";"Saboeiro";"2023";"AJUSTE FUNDEB - IPIE";"-R$2,10";"2311900";"1539"
"CE";"Saboeiro";"2023";"AJUSTE FUNDEB - IPVA";"-R$106,46";"2311900";"1539"
"CE";"Saboeiro";"2023";"AJUSTE FUNDEB - ITCMD";"-R$4,57";"2311900";"1539"
"CE";"Saboeiro";"2023";"AJUSTE FUNDEB - ITR";"-R$0,05";"2311900";"1539"
"CE";"Saboeiro";"2023";"FUNDEB - COUN VAAF";"R$4.602.284,72";"2311900";"1539"
"CE";"Saboeiro";"2023";"FUNDEB - COUN VAAT";"R$5.780.873,28";"2311900";"1539"
"CE";"Saboeiro";"2023";"FUNDEB - FPE";"R$3.642.715,98";"2311900";"1539"
"CE";"Saboeiro";"2023";"FUNDEB - FPM";"R$2.688.979,23";"2311900";"1539"
"CE";"Saboeiro";"2023";"FUNDEB - ICMS";"R$5.605.806,05";"2311900";"1539"
"CE";"Saboeiro";"2023";"FUNDEB - IPI-EXP";"R$17.705,72";"2311900";"1539"
"CE";"Saboeiro";"2023";"FUNDEB - IPVA";"R$598.579,53";"2311900";"1539"
"CE";"Saboeiro";"2023";"FUNDEB - ITCMD";"R$36.153,42";"2311900";"1539"
"CE";"Saboeiro";"2023";"FUNDEB - ITR";"R$1.097,78";"2311900";"1539"
"CE";"Salitre";"2023";"AJUSTE FUNDEB - AJUSTE FUNDEB VAAF";"R$313.034,25";"2311959";"1273"
"CE";"Salitre";"2023";"AJUSTE FUNDEB - AJUSTE FUNDEB VAAT";"-R$9.404,37";"2311959";"1273"
"CE";"Salitre";"2023";"AJUSTE FUNDEB - FPE";"-R$669,64";"2311959";"1273"
"CE";"Salitre";"2023";"AJUSTE FUNDEB - FPM";"-R$492,72";"2311959";"1273"
"CE";"Salitre";"2023";"AJUSTE FUNDEB - ICME";"-R$926,21";"2311959";"1273"
"CE";"Salitre";"2023";"AJUSTE FUNDEB - IPIE";"-R$2,97";"2311959";"1273"
"CE";"Salitre";"2023";"AJUSTE FUNDEB - IPVA";"-R$148,83";"2311959";"1273"
"CE";"Salitre";"2023";"AJUSTE FUNDEB - ITCMD";"-R$6,43";"2311959";"1273"
"CE";"Salitre";"2023";"AJUSTE FUNDEB - ITR";"-R$0,11";"2311959";"1273"
"CE";"Salitre";"2023";"FUNDEB - COUN VAAF";"R$6.444.076,42";"2311959";"1273"
"CE";"Salitre";"2023";"FUNDEB - COUN VAAT";"R$6.661.993,45";"2311959";"1273"
"CE";"Salitre";"2023";"FUNDEB - FPE";"R$5.095.568,60";"2311959";"1273"
"CE";"Salitre";"2023";"FUNDEB - FPM";"R$3.761.445,55";"2311959";"1273"
"CE";"Salitre";"2023";"FUNDEB - ICMS";"R$7.842.505,68";"2311959";"1273"
"CE";"Salitre";"2023";"FUNDEB - IPI-EXP";"R$24.767,47";"2311959";"1273"
"CE";"Salitre";"2023";"FUNDEB - IPVA";"R$837.327,30";"2311959";"1273"
"CE";"Salitre";"2023";"FUNDEB - ITCMD";"R$50.614,96";"2311959";"1273"
"CE";"Salitre";"2023";"FUNDEB - ITR";"R$1.535,87";"2311959";"1273"
"CE";"Santa Quitéria";"2023";"AJUSTE FUNDEB - AJUSTE FUNDEB VAAF";"R$596.053,25";"2312205";"1545"
